Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-08-17,63.912,64.115,62.606,62.836,1807500,0.0,0.0
2023-08-18,62.109,62.983,61.999,62.514,1398100,0.0,0.0
2023-08-21,62.238,62.633,61.106,62.026,1858100,0.0,0.0
2023-08-22,62.376,62.551,60.517,60.582,2120000,0.0,0.0
2023-08-23,60.95,62.219,60.609,62.146,2084400,0.0,0.0
2023-08-24,62.008,63.388,61.778,62.33,1356600,0.0,0.0
2023-08-25,62.606,63.047,61.695,62.146,1154100,0.0,0.0
2023-08-28,62.578,63.213,62.495,62.928,1036300,0.0,0.0
2023-08-29,62.919,63.369,62.587,63.038,1235800,0.0,0.0
2023-08-30,63.057,63.498,62.698,62.974,1163900,0.0,0.0
2023-08-31,63.158,63.415,62.882,63.241,2144600,0.0,0.0
2023-09-01,63.829,64.74,63.737,64.262,1578700,0.0,0.0
2023-09-05,63.986,64.961,63.71,64.473,2002600,0.0,0.0
2023-09-06,63.949,64.446,63.599,64.271,1845300,0.0,0.0
2023-09-07,64.133,64.602,63.259,63.949,2206200,0.0,0.0
2023-09-08,63.894,64.786,63.13,64.547,1646900,0.0,0.0
2023-09-11,65.771,68.098,65.329,65.679,3763100,0.0,0.0
2023-09-12,65.669,66.507,64.814,65.771,2550400,0.0,0.0
2023-09-13,66.304,66.387,64.924,65.55,2199400,0.0,0.0
2023-09-14,66.332,66.691,65.927,66.599,2500500,0.0,0.0
2023-09-15,65.863,66.249,65.485,66.102,6781100,0.0,0.0
2023-09-18,65.927,65.973,64.897,65.559,1798600,0.0,0.0
2023-09-19,65.605,65.918,64.565,64.906,1835200,0.0,0.0
2023-09-20,65.347,65.522,64.059,64.115,1679900,0.0,0.0
2023-09-21,63.691,63.958,63.057,63.314,1289800,0.0,0.0
2023-09-22,63.388,63.526,62.201,62.385,1116800,0.0,0.0
2023-09-25,61.851,62.376,61.649,62.201,1393000,0.0,0.0
2023-09-26,61.594,62.367,61.327,61.483,1390900,0.0,0.0
2023-09-27,61.686,61.888,60.922,61.437,1473200,0.0,0.0
2023-09-28,61.474,62.532,61.474,62.155,1269600,0.0,0.0
2023-09-29,62.629,63.438,62.127,62.239,1665300,0.69,0.0
2023-10-02,62.109,62.406,60.984,61.523,1840100,0.0,0.0
2023-10-03,60.835,61.03,59.868,60.222,1485300,0.0,0.0
2023-10-04,60.24,60.64,59.134,59.915,2151100,0.0,0.0
2023-10-05,59.506,59.85,58.66,59.738,2229800,0.0,0.0
2023-10-06,59.636,61.179,59.376,60.575,2074800,0.0,0.0
2023-10-09,59.952,60.352,59.59,60.175,1865100,0.0,0.0
2023-10-10,60.761,61.439,60.64,60.826,1732800,0.0,0.0
2023-10-11,60.826,61.3,60.222,60.696,1848300,0.0,0.0
2023-10-12,60.956,60.956,59.032,59.571,2688700,0.0,0.0
2023-10-13,60.194,60.937,59.543,59.748,2178700,0.0,0.0
2023-10-16,60.38,61.318,60.184,60.975,2044900,0.0,0.0
2023-10-17,60.305,62.778,60.166,62.517,3927300,0.0,0.0
2023-10-18,64.135,65.51,62.657,63.791,5483000,0.0,0.0
2023-10-19,63.875,64.033,61.672,61.681,2981500,0.0,0.0
2023-10-20,61.384,61.653,59.924,60.287,3455900,0.0,0.0
2023-10-23,60.212,60.435,59.599,59.72,1754100,0.0,0.0
2023-10-24,59.887,60.742,59.627,60.175,1625400,0.0,0.0
2023-10-25,59.683,60.017,59.06,59.506,1357100,0.0,0.0
