Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-27,199.077,199.713,194.592,194.611,487400,0.0,0.0
2023-09-28,195.633,202.047,192.904,201.989,585700,0.0,0.0
2023-09-29,204.613,209.107,202.607,206.05,950200,0.0,0.0
2023-10-02,205.394,206.175,200.861,202.491,363900,0.0,0.0
2023-10-03,201.006,203.88,196.839,197.485,298000,0.0,0.0
2023-10-04,197.765,206.532,197.157,205.702,714400,0.0,0.0
2023-10-05,203.33,218.54,203.33,217.594,787600,0.0,0.0
2023-10-06,225.204,231.714,223.671,230.248,885000,0.0,0.0
2023-10-09,226.574,230.634,226.333,228.782,542600,0.0,0.0
2023-10-10,228.898,231.512,224.712,225.368,397800,0.0,0.0
2023-10-11,225.551,228.387,223.68,228.184,359100,0.0,0.0
2023-10-12,228.927,233.026,227.577,231.907,593800,0.0,0.0
2023-10-13,232.823,232.823,227.152,230.297,294200,0.0,0.0
2023-10-16,232.737,237.241,231.242,233.441,451600,0.0,0.0
2023-10-17,232.409,234.531,230.991,232.148,247300,0.0,0.0
2023-10-18,231.29,231.329,227.76,228.04,304900,0.0,0.0
2023-10-19,227.924,229.718,226.014,226.487,348900,0.0,0.0
2023-10-20,226.94,229.4,224.934,227.017,473200,0.0,0.0
2023-10-23,225.956,230.653,224.143,226.931,474100,0.0,0.0
2023-10-24,227.191,229.621,225.667,227.538,360100,0.0,0.0
2023-10-25,222.041,225.899,195.99,206.474,1343800,0.0,0.0
2023-10-26,207.93,215.945,201.179,205.047,720700,0.0,0.0
2023-10-27,206.754,212.164,197.234,198.691,553200,0.0,0.0
2023-10-30,201.333,207.892,201.256,206.542,625800,0.0,0.0
2023-10-31,205.963,206.455,201.247,206.156,362600,0.0,0.0
2023-11-01,206.165,210.322,205.558,209.522,454700,0.0,0.0
2023-11-02,211.846,215.666,211.055,213.534,389900,0.0,0.0
2023-11-03,216.842,216.842,211.007,212.251,449700,0.0,0.0
2023-11-06,214.884,217.546,211.663,212.28,369500,0.0,0.0
2023-11-07,212.909,212.909,208.739,209.522,223400,0.72,0.0
2023-11-08,209.068,217.612,207.674,215.793,377700,0.0,0.0
2023-11-09,216.741,220.186,215.483,219.518,358800,0.0,0.0
2023-11-10,218.686,218.686,213.335,215.725,338400,0.0,0.0
2023-11-13,215.348,217.583,211.825,214.332,189200,0.0,0.0
2023-11-14,219.044,223.795,218.405,220.786,278900,0.0,0.0
2023-11-15,220.476,222.315,218.783,220.186,259300,0.0,0.0
2023-11-16,221.076,222.837,219.015,219.363,229700,0.0,0.0
2023-11-17,221.599,223.118,218.376,220.795,229100,0.0,0.0
2023-11-20,219.334,222.866,217.805,221.153,283000,0.0,0.0
2023-11-21,221.869,226.34,219.625,226.175,264500,0.0,0.0
2023-11-22,226.175,228.217,223.437,226.64,166900,0.0,0.0
2023-11-24,225.159,226.05,223.108,223.911,108300,0.0,0.0
2023-11-27,223.669,223.998,221.521,222.827,212400,0.0,0.0
2023-11-28,222.924,225.276,222.557,223.514,243500,0.0,0.0
2023-11-29,223.514,230.917,223.36,229.417,337400,0.0,0.0
2023-11-30,231.101,233.752,229.272,232.349,601800,0.0,0.0
2023-12-01,232.252,236.278,228.749,232.397,268000,0.0,0.0
2023-12-04,231.788,234.42,228.953,230.839,364900,0.0,0.0
2023-12-05,230.839,245.693,230.839,243.138,503700,0.0,0.0
2023-12-06,245.248,256.501,245.248,253.569,805600,0.0,0.0
2023-12-07,255.592,261.581,250.144,252.437,395000,0.0,0.0
2023-12-08,251.586,253.627,250.666,253.211,402700,0.0,0.0
2023-12-11,253.289,255.321,252.515,254.75,317900,0.0,0.0
2023-12-12,254.905,255.708,252.331,255.234,294700,0.0,0.0
2023-12-13,255.969,262.578,254.527,262.355,242200,0.0,0.0
2023-12-14,264.455,278.67,263.546,274.964,626300,0.0,0.0
2023-12-15,273.416,273.416,266.99,270.164,771000,0.0,0.0
2023-12-18,275.341,276.609,266.903,272.825,284100,0.0,0.0
2023-12-19,273.299,274.528,268.877,272.777,322300,0.0,0.0
2023-12-20,272.38,277.363,267.029,269.429,337700,0.0,0.0
2023-12-21,272.38,276.909,269.477,276.435,204300,0.0,0.0
2023-12-22,276.957,280.015,274.267,278.863,220000,0.0,0.0
2023-12-26,278.757,282.56,278.757,282.163,116900,0.0,0.0
2023-12-27,281.582,286.537,281.582,286.256,147800,0.0,0.0
2023-12-28,285.598,287.727,284.359,286.827,143200,0.0,0.0
2023-12-29,285.588,288.327,280.711,283.372,216200,0.0,0.0
2024-01-02,282.26,282.26,270.067,277.18,356600,0.0,0.0
2024-01-03,276.57,276.57,268.316,269.942,372000,0.0,0.0
2024-01-04,268.684,268.684,258.611,266.478,553200,0.0,0.0
2024-01-05,266.11,272.08,264.629,267.232,303800,0.0,0.0
2024-01-08,267.59,270.319,266.429,268.5,268000,0.0,0.0
2024-01-09,265.713,268.016,263.236,263.565,191600,0.0,0.0
2024-01-10,263.071,264.31,260.73,263.197,292700,0.0,0.0
2024-01-11,264.155,264.155,257.643,261.475,270600,0.0,0.0
2024-01-12,264.136,264.136,260.149,260.275,204300,0.0,0.0
